config,src_entity,tgt_entity,src_tier,tgt_tier,template_id,src_sentence,tgt_sentence,patch_layer,shift_neg,shift_pos,welfare_delta,direction,shift_suffering,baseline_suffering,patched_suffering,source_suffering,shift_distressed,baseline_distressed,patched_distressed,source_distressed,shift_afraid,baseline_afraid,patched_afraid,source_afraid,shift_hurt,baseline_hurt,patched_hurt,source_hurt,shift_fine,baseline_fine,patched_fine,source_fine,shift_healthy,baseline_healthy,patched_healthy,source_healthy,shift_unharmed,baseline_unharmed,patched_unharmed,source_unharmed,shift_calm,baseline_calm,patched_calm,source_calm
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,0,-0.0012312130274949595,-0.0009182920475723222,-0.00031292097992263734,forward,-0.00365201395470649,0.00464217783883214,0.00099016388412565,0.025364356115460396,-0.0014165597967803478,0.002175744855776429,0.0007591850589960814,0.003625645535066724,0.0007623295532539487,0.0019503250950947404,0.002712654648348689,0.0020983624272048473,-0.000618607911746949,0.00147218257188797,0.000853574660141021,0.0006251396262086928,-0.0002103224687743932,0.0006041824817657471,0.00039386001299135387,0.006773597560822964,-0.0002795302716549486,0.0006381439161486924,0.0003586136444937438,0.007919138297438622,-0.001902109244838357,0.0040648262947797775,0.0021627170499414206,0.005703940987586975,-0.00128120620502159,0.002175744855776429,0.0008945386507548392,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,0,-0.004197156798909418,-0.0033901914066518657,-0.0008069653922575526,reverse,-0.016192826442420483,0.025364356115460396,0.009171529673039913,0.00464217783883214,-0.0013426714576780796,0.003625645535066724,0.0022829740773886442,0.002175744855776429,-6.78433571010828e-05,0.0020983624272048473,0.0020305190701037645,0.0019503250950947404,0.0008147140615619719,0.0006251396262086928,0.0014398536877706647,0.00147218257188797,-0.006444703962188214,0.006773597560822964,0.00032889359863474965,0.0006041824817657471,-0.005872693378478289,0.007919138297438622,0.002046444918960333,0.0006381439161486924,0.0005018259398639202,0.005703940987586975,0.006205766927450895,0.0040648262947797775,-0.0017451942258048803,0.0022163125686347485,0.0004711183428298682,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,4,0.00044181582052260637,-0.00027045745810028166,0.000712273278622888,forward,-0.00024178717285394669,0.00464217783883214,0.004400390665978193,0.025364356115460396,0.0004111111629754305,0.002175744855776429,0.0025868560187518597,0.003625645535066724,0.001319767558015883,0.0019503250950947404,0.0032700926531106234,0.0020983624272048473,0.0002781717339530587,0.00147218257188797,0.0017503543058410287,0.0006251396262086928,9.752105688676238e-05,0.0006041824817657471,0.0007017035386525095,0.006773597560822964,-0.0001405616058036685,0.0006381439161486924,0.0004975823103450239,0.007919138297438622,-0.0011105439625680447,0.0040648262947797775,0.002954282332211733,0.005703940987586975,7.175467908382416e-05,0.002175744855776429,0.0022474995348602533,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,4,-0.0008377802005270496,-0.002360829326789826,0.0015230491262627766,reverse,-0.012649462558329105,0.025364356115460396,0.01271489355713129,0.00464217783883214,0.0025710987392812967,0.003625645535066724,0.0061967442743480206,0.002175744855776429,0.005260453559458256,0.0020983624272048473,0.007358815986663103,0.0019503250950947404,0.0014667894574813545,0.0006251396262086928,0.0020919290836900473,0.00147218257188797,-0.001636316068470478,0.006773597560822964,0.005137281492352486,0.0006041824817657471,-0.0052539517637342215,0.007919138297438622,0.0026651865337044,0.0006381439161486924,-0.0025635836645960808,0.005703940987586975,0.0031403573229908943,0.0040648262947797775,1.0534189641475677e-05,0.0022163125686347485,0.002226846758276224,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,5,0.0004403815546538681,-0.0003384471419849433,0.0007788286966388114,forward,-6.0721300542354584e-05,0.00464217783883214,0.004581456538289785,0.025364356115460396,0.0003942195326089859,0.002175744855776429,0.002569964388385415,0.003625645535066724,0.0010778330033645034,0.0019503250950947404,0.0030281580984592438,0.0020983624272048473,0.0003501949831843376,0.00147218257188797,0.0018223775550723076,0.0006251396262086928,5.0702597945928574e-05,0.0006041824817657471,0.0006548850797116756,0.006773597560822964,-0.0002591255179140717,0.0006381439161486924,0.0003790183982346207,0.007919138297438622,-0.0010836157016456127,0.0040648262947797775,0.002981210593134165,0.005703940987586975,-6.174994632601738e-05,0.002175744855776429,0.002113994909450412,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,5,-0.00108605383138638,-0.0023553394130431116,0.0012692855816567317,reverse,-0.011779436841607094,0.025364356115460396,0.013584919273853302,0.00464217783883214,0.002402625745162368,0.003625645535066724,0.006028271280229092,0.002175744855776429,0.003790264017879963,0.0020983624272048473,0.00588862644508481,0.0019503250950947404,0.0012423317530192435,0.0006251396262086928,0.0018674713792279363,0.00147218257188797,-0.0017759851180016994,0.006773597560822964,0.004997612442821264,0.0006041824817657471,-0.004911522148177028,0.007919138297438622,0.003007616149261594,0.0006381439161486924,-0.0026008528657257557,0.005703940987586975,0.0031030881218612194,0.0040648262947797775,-0.0001329975202679634,0.0022163125686347485,0.002083315048366785,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,7,0.0005495536315720528,-0.00019734641682589427,0.0007469000483979471,forward,8.808216080069542e-05,0.00464217783883214,0.004730259999632835,0.025364356115460396,0.0001476809848099947,0.002175744855776429,0.002323425840586424,0.003625645535066724,0.0013519286876544356,0.0019503250950947404,0.003302253782749176,0.0020983624272048473,0.0006105226930230856,0.00147218257188797,0.0020827052649110556,0.0006251396262086928,0.00019252329366281629,0.0006041824817657471,0.0007967057754285634,0.006773597560822964,-0.00021830943296663463,0.0006381439161486924,0.00041983448318205774,0.007919138297438622,-0.000736672431230545,0.0040648262947797775,0.0033281538635492325,0.005703940987586975,-2.6927096769213676e-05,0.002175744855776429,0.0021488177590072155,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,7,-0.0008217948634410277,-0.0022877688170410693,0.0014659739536000416,reverse,-0.010232768021523952,0.025364356115460396,0.015131588093936443,0.00464217783883214,0.0019409547094255686,0.003625645535066724,0.005566600244492292,0.002175744855776429,0.003644940908998251,0.0020983624272048473,0.005743303336203098,0.0019503250950947404,0.0013596929493360221,0.0006251396262086928,0.001984832575544715,0.00147218257188797,-0.0017837290652096272,0.006773597560822964,0.0049898684956133366,0.0006041824817657471,-0.004844969604164362,0.007919138297438622,0.0030741686932742596,0.0006381439161486924,-0.0023539019748568535,0.005703940987586975,0.0033500390127301216,0.0040648262947797775,-0.00016847462393343449,0.0022163125686347485,0.002047837944701314,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,11,0.0014620992878917605,0.0002174656983697787,0.0012446335895219818,forward,0.0018955604173243046,0.00464217783883214,0.0065377382561564445,0.025364356115460396,0.000912463990971446,0.002175744855776429,0.003088208846747875,0.003625645535066724,0.0022707561729475856,0.0019503250950947404,0.004221081268042326,0.0020983624272048473,0.0007696165703237057,0.00147218257188797,0.0022417991422116756,0.0006251396262086928,0.000514292623847723,0.0006041824817657471,0.00111847510561347,0.006773597560822964,-3.0039518605917692e-05,0.0006381439161486924,0.0006081043975427747,0.007919138297438622,0.00015625497326254845,0.0040648262947797775,0.004221081268042326,0.005703940987586975,0.000229354714974761,0.002175744855776429,0.00240509957075119,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,11,-0.0010046661918750033,-0.0016120430664159358,0.0006073768745409325,reverse,-0.00798780471086502,0.025364356115460396,0.017376551404595375,0.00464217783883214,0.0008370217401534319,0.003625645535066724,0.004462667275220156,0.002175744855776429,0.0022270032204687595,0.0020983624272048473,0.004325365647673607,0.0019503250950947404,0.0009051149827428162,0.0006251396262086928,0.001530254608951509,0.00147218257188797,-0.0009075314737856388,0.006773597560822964,0.005866066087037325,0.0006041824817657471,-0.003726850263774395,0.007919138297438622,0.0041922880336642265,0.0006381439161486924,-0.001640636008232832,0.005703940987586975,0.004063304979354143,0.0040648262947797775,-0.00017315451987087727,0.0022163125686347485,0.002043158048763871,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,0,-0.0023761299626130494,-0.001264154077944113,-0.0011119758846689365,forward,-0.004605894060659921,0.00464217783883214,3.628377817221917e-05,0.025364356115460396,-0.002159955445677042,0.002175744855776429,1.578941009938717e-05,0.003625645535066724,-0.0015030877257231623,0.0019503250950947404,0.0004472373693715781,0.0020983624272048473,-0.0012355826183920726,0.00147218257188797,0.00023659995349589735,0.0006251396262086928,-0.0002476137597113848,0.0006041824817657471,0.0003565687220543623,0.006773597560822964,6.545922951772809e-05,0.0006381439161486924,0.0007036031456664205,0.007919138297438622,-0.0028491090051829815,0.0040648262947797775,0.001215717289596796,0.005703940987586975,-0.0020253527763998136,0.002175744855776429,0.00015039207937661558,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,0,-0.007836403357487143,-0.004517895546996442,-0.0033185078104907006,reverse,-0.025353228328640398,0.025364356115460396,1.112778681999771e-05,0.00464217783883214,-0.003611850771449099,0.003625645535066724,1.3794763617624994e-05,0.002175744855776429,-0.0019833105834550224,0.0020983624272048473,0.00011505184374982491,0.0019503250950947404,-0.0003972237464040518,0.0006251396262086928,0.000227915879804641,0.00147218257188797,-0.004294387297704816,0.006773597560822964,0.002479210263118148,0.0006041824817657471,-0.007163021946325898,0.007919138297438622,0.0007561163511127234,0.0006381439161486924,-0.004457315779291093,0.005703940987586975,0.0012466252082958817,0.0040648262947797775,-0.002156857164663961,0.0022163125686347485,5.94554039707873e-05,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,4,-0.00038772335392422974,0.0004557969077723101,-0.0008435202616965398,forward,-0.00032192328944802284,0.00464217783883214,0.004320254549384117,0.025364356115460396,-0.0009086183272302151,0.002175744855776429,0.001267126528546214,0.003625645535066724,-0.0001352501567453146,0.0019503250950947404,0.0018150749383494258,0.0020983624272048473,-0.00018510164227336645,0.00147218257188797,0.0012870809296146035,0.0006251396262086928,0.0007552459137514234,0.0006041824817657471,0.0013594283955171704,0.006773597560822964,0.0005246367654763162,0.0006381439161486924,0.0011627806816250086,0.007919138297438622,-0.0007523722015321255,0.0040648262947797775,0.003312454093247652,0.005703940987586975,0.0012956771533936262,0.002175744855776429,0.0034714220091700554,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,4,-0.0018522097234381363,0.0008410371956415474,-0.0026932469190796837,reverse,-0.007470322772860527,0.025364356115460396,0.01789403334259987,0.00464217783883214,-0.00010210135951638222,0.003625645535066724,0.0035235441755503416,0.002175744855776429,8.94560944288969e-05,0.0020983624272048473,0.0021878185216337442,0.0019503250950947404,7.412914419546723e-05,0.0006251396262086928,0.00069926877040416,0.00147218257188797,0.00505363754928112,0.006773597560822964,0.011827235110104084,0.0006041824817657471,2.1290965378284454e-05,0.007919138297438622,0.007940429262816906,0.0006381439161486924,-0.0016483664512634277,0.005703940987586975,0.004055574536323547,0.0040648262947797775,-6.241328082978725e-05,0.0022163125686347485,0.002153899287804961,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,5,0.0003771964693441987,0.0009130998951150104,-0.0005359034257708117,forward,0.002136725001037121,0.00464217783883214,0.006778902839869261,0.025364356115460396,-0.0004617698723450303,0.002175744855776429,0.0017139749834313989,0.003625645535066724,-8.136965334415436e-06,0.0019503250950947404,0.001942188129760325,0.0020983624272048473,-0.00015803228598088026,0.00147218257188797,0.0013141502859070897,0.0006251396262086928,0.001528893830254674,0.0006041824817657471,0.002133076312020421,0.006773597560822964,0.001158086524810642,0.0006381439161486924,0.0017962304409593344,0.007919138297438622,-0.00032116053625941277,0.0040648262947797775,0.0037436657585203648,0.005703940987586975,0.0012865797616541386,0.002175744855776429,0.0034623246174305677,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,5,-0.001988765216083266,-0.00045038736425340176,-0.001538377851829864,reverse,-0.009185593575239182,0.025364356115460396,0.016178762540221214,0.00464217783883214,-0.00015397160314023495,0.003625645535066724,0.003471673931926489,0.002175744855776429,0.0010380337480455637,0.0020983624272048473,0.003136396175250411,0.0019503250950947404,0.0003464705660007894,0.0006251396262086928,0.0009716101922094822,0.00147218257188797,0.0011731432750821114,0.006773597560822964,0.007946740835905075,0.0006041824817657471,-0.0011748266406357288,0.007919138297438622,0.006744311656802893,0.0006381439161486924,-0.0017391648143529892,0.005703940987586975,0.003964776173233986,0.0040648262947797775,-6.070127710700035e-05,0.0022163125686347485,0.002155611291527748,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,7,0.0005785942485090345,0.001077232402167283,-0.0004986381536582485,forward,0.0027740872465074062,0.00464217783883214,0.007416265085339546,0.025364356115460396,-0.00027109053917229176,0.002175744855776429,0.0019046543166041374,0.003625645535066724,1.4789518900215626e-05,0.0019503250950947404,0.001965114613994956,0.0020983624272048473,-0.00020340923219919205,0.00147218257188797,0.001268773339688778,0.0006251396262086928,0.0017112884670495987,0.0006041824817657471,0.0023154709488153458,0.006773597560822964,0.0013735719840042293,0.0006381439161486924,0.0020117159001529217,0.007919138297438622,3.082398325204849e-05,0.0040648262947797775,0.004095650278031826,0.005703940987586975,0.0011932451743632555,0.002175744855776429,0.0033689900301396847,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,7,-0.0017422636301489547,-0.000656174321193248,-0.0010860893089557067,reverse,-0.008017217740416527,0.025364356115460396,0.01734713837504387,0.00464217783883214,-0.00023637386038899422,0.003625645535066724,0.0033892716746777296,0.002175744855776429,0.001085563562810421,0.0020983624272048473,0.0031839259900152683,0.0019503250950947404,0.00019897351739928126,0.0006251396262086928,0.000824113143607974,0.00147218257188797,0.00023528002202510834,0.006773597560822964,0.007008877582848072,0.0006041824817657471,-0.0009102607145905495,0.007919138297438622,0.007008877582848072,0.0006381439161486924,-0.001741481013596058,0.005703940987586975,0.003962459973990917,0.0040648262947797775,-0.0002082355786114931,0.0022163125686347485,0.0020080769900232553,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,11,0.0011479007953312248,0.0010807435464812443,6.715724884998053e-05,forward,0.0038633220829069614,0.00464217783883214,0.008505499921739101,0.025364356115460396,0.0003780694678425789,0.002175744855776429,0.002553814323619008,0.003625645535066724,0.0003210842842236161,0.0019503250950947404,0.0022714093793183565,0.0020983624272048473,2.9127346351742744e-05,0.00147218257188797,0.0015013099182397127,0.0006251396262086928,0.0013538948260247707,0.0006041824817657471,0.001958077307790518,0.006773597560822964,0.0013820893946103752,0.0006381439161486924,0.0020202333107590675,0.007919138297438622,0.0005595339462161064,0.0040648262947797775,0.004624360240995884,0.005703940987586975,0.0010274560190737247,0.002175744855776429,0.003203200874850154,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,11,1.0635078069753945e-05,-5.92397409491241e-05,6.987481901887804e-05,reverse,-0.00017745979130268097,0.025364356115460396,0.025186896324157715,0.00464217783883214,-5.3383875638246536e-05,0.003625645535066724,0.0035722616594284773,0.002175744855776429,0.0003377082757651806,0.0020983624272048473,0.002436070702970028,0.0019503250950947404,-6.43242965452373e-05,0.0006251396262086928,0.0005608153296634555,0.00147218257188797,-0.00020320294424891472,0.006773597560822964,0.006570394616574049,0.0006041824817657471,0.0012029502540826797,0.007919138297438622,0.009122088551521301,0.0006381439161486924,-0.0008592363446950912,0.005703940987586975,0.004844704642891884,0.0040648262947797775,-0.0003774699289351702,0.0022163125686347485,0.0018388426396995783,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T17,The child moved across the room.,The bee moved across the room.,0,-0.002430941840657397,-0.0013683257834600226,-0.0010626160571973742,forward,-0.0046400469736909145,0.00464217783883214,2.130865141225513e-06,0.025364356115460396,-0.0021234080486465245,0.002175744855776429,5.233680712990463e-05,0.003625645535066724,-0.0017457405774621293,0.0019503250950947404,0.0002045845176326111,0.0020983624272048473,-0.001214571762830019,0.00147218257188797,0.000257610809057951,0.0006251396262086928,-0.0005820216811116552,0.0006041824817657471,2.2160800654091872e-05,0.006773597560822964,-0.000568537536310032,0.0006381439161486924,6.960637983866036e-05,0.007919138297438622,-0.0032836312311701477,0.0040648262947797775,0.0007811950636096299,0.005703940987586975,-0.0010391126852482557,0.002175744855776429,0.0011366321705281734,0.0022163125686347485
H→T5 (human→min-evidence),child,bee,T1,T5,T17,The child moved across the room.,The bee moved across the room.,0,-0.007919646054808993,-0.005425000679679215,-0.002494645375129778,reverse,-0.025364108733384683,0.025364356115460396,2.4738207571317616e-07,0.00464217783883214,-0.003619750696088886,0.003625645535066724,5.894838977837935e-06,0.002175744855776429,-0.002093359542413964,0.0020983624272048473,5.0028847908833995e-06,0.0019503250950947404,-0.0006013652473484399,0.0006251396262086928,2.377437886025291e-05,0.00147218257188797,-0.006743426303728484,0.006773597560822964,3.0171257094480097e-05,0.0006041824817657471,-0.007682748182560317,0.007919138297438622,0.0002363901148783043,0.0006381439161486924,-0.005127940501552075,0.005703940987586975,0.0005760004860349,0.0040648262947797775,-0.002145887730875984,0.0022163125686347485,7.042483775876462e-05,0.002175744855776429
H→T5 (human→min-evidence),child,bee,T1,T5,T17,The child moved across the room.,The bee moved across the room.,4,-0.0005657885049004108,0.00018731263116933405,-0.0007531011360697448,forward,-0.0015998089220374823,0.00464217783883214,0.0030423689167946577,0.025364356115460396,-0.0004691304638981819,0.002175744855776429,0.0017066143918782473,0.003625645535066724,2.9382179491221905e-05,0.0019503250950947404,0.0019797072745859623,0.0020983624272048473,-0.0002235968131572008,0.00147218257188797,0.0012485857587307692,0.0006251396262086928,0.0002472789492458105,0.0006041824817657471,0.0008514614310115576,0.006773597560822964,-0.00014535582158714533,0.0006381439161486924,0.000492788094561547,0.007919138297438622,0.00015908479690551758,0.0040648262947797775,0.004223911091685295,0.005703940987586975,0.00048824260011315346,0.002175744855776429,0.0026639874558895826,0.0022163125686347485
