config,src_entity,tgt_entity,src_tier,tgt_tier,template_id,src_sentence,tgt_sentence,patch_layer,shift_neg,shift_pos,welfare_delta,direction,shift_suffering,baseline_suffering,patched_suffering,source_suffering,shift_distressed,baseline_distressed,patched_distressed,source_distressed,shift_afraid,baseline_afraid,patched_afraid,source_afraid,shift_hurt,baseline_hurt,patched_hurt,source_hurt,shift_fine,baseline_fine,patched_fine,source_fine,shift_healthy,baseline_healthy,patched_healthy,source_healthy,shift_unharmed,baseline_unharmed,patched_unharmed,source_unharmed,shift_calm,baseline_calm,patched_calm,source_calm
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,7,-0.0013005274231545627,-0.0002581900916993618,-0.001042337331455201,reverse,-0.004538755863904953,0.0201887059956789,0.01564995013177395,0.0009365055011585355,-0.0004884493537247181,0.0020624061580747366,0.0015739568043500185,0.00019026262452825904,-8.368742419406772e-05,0.0010533740278333426,0.0009696866036392748,0.0007408367819152772,-9.121705079451203e-05,0.0008464097627438605,0.0007551927119493484,0.0003499465237837285,0.00010036863386631012,0.009099762886762619,0.00920013152062893,0.00048585262265987694,-0.00031211692839860916,0.002566705923527479,0.00225458899512887,0.00026831330615095794,-0.00033117784187197685,0.002449168125167489,0.002117990283295512,0.0018917929846793413,-0.0004898342303931713,0.0032957156654447317,0.0028058814350515604,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,11,0.0,0.0,0.0,forward,0.0,0.0009365055011585355,0.0009365055011585355,0.0201887059956789,0.0,0.00019026262452825904,0.00019026262452825904,0.0020624061580747366,0.0,0.0007408367819152772,0.0007408367819152772,0.0010533740278333426,0.0,0.0003499465237837285,0.0003499465237837285,0.0008464097627438605,0.0,0.00048585262265987694,0.00048585262265987694,0.009099762886762619,0.0,0.00026831330615095794,0.00026831330615095794,0.002566705923527479,0.0,0.0018917929846793413,0.0018917929846793413,0.002449168125167489,0.0,0.00019939352932851762,0.00019939352932851762,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T05,The child felt fear as the predator approached.,The bee felt fear as the predator approached.,11,0.0,0.0,0.0,reverse,0.0,0.0201887059956789,0.0201887059956789,0.0009365055011585355,0.0,0.0020624061580747366,0.0020624061580747366,0.00019026262452825904,0.0,0.0010533740278333426,0.0010533740278333426,0.0007408367819152772,0.0,0.0008464097627438605,0.0008464097627438605,0.0003499465237837285,0.0,0.009099762886762619,0.009099762886762619,0.00048585262265987694,0.0,0.002566705923527479,0.002566705923527479,0.00026831330615095794,0.0,0.002449168125167489,0.002449168125167489,0.0018917929846793413,0.0,0.0032957156654447317,0.0032957156654447317,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,0,0.0002916106118391326,-0.0003400979894649936,0.0006317086013041262,forward,-0.0009105952594836708,0.0009365055011585355,2.5910241674864665e-05,0.0201887059956789,-0.00017743612443155143,0.00019026262452825904,1.2826500096707605e-05,0.0020624061580747366,0.0015197694883681834,0.0007408367819152772,0.0022606062702834606,0.0010533740278333426,0.0007347043429035693,0.0003499465237837285,0.0010846508666872978,0.0008464097627438605,-0.00025491714768577367,0.00048585262265987694,0.00023093547497410327,0.009099762886762619,0.000176826462848112,0.00026831330615095794,0.00044513976899906993,0.002566705923527479,-0.0011578815174289048,0.0018917929846793413,0.0007339114672504365,0.002449168125167489,-0.0001244197555934079,0.00019939352932851762,7.497377373510972e-05,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,0,-0.005584505133811035,-0.0029909053082519677,-0.0025935998255590675,reverse,-0.019909096183255315,0.0201887059956789,0.00027960981242358685,0.0009365055011585355,-0.0019757870832108893,0.0020624061580747366,8.661907486384735e-05,0.00019026262452825904,-0.0004032617434859276,0.0010533740278333426,0.000650112284347415,0.0007408367819152772,-4.9875525292009115e-05,0.0008464097627438605,0.0007965342374518514,0.0003499465237837285,-0.005746228387579322,0.009099762886762619,0.003353534499183297,0.00048585262265987694,-0.001443412620574236,0.002566705923527479,0.0011232933029532433,0.00026831330615095794,-0.0016400903114117682,0.002449168125167489,0.0008090778137557209,0.0018917929846793413,-0.0031338899134425446,0.0032957156654447317,0.00016182575200218707,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,4,9.693448009784333e-05,8.667684960528277e-05,1.0257630492560565e-05,forward,4.125898703932762e-05,0.0009365055011585355,0.000977764488197863,0.0201887059956789,-1.767695357557386e-05,0.00019026262452825904,0.00017258567095268518,0.0020624061580747366,0.00020684493938460946,0.0007408367819152772,0.0009476817212998867,0.0010533740278333426,0.00015731094754301012,0.0003499465237837285,0.0005072574713267386,0.0008464097627438605,0.00016547887935303152,0.00048585262265987694,0.0006513315020129085,0.009099762886762619,0.00010280421702191234,0.00026831330615095794,0.0003711175231728703,0.002566705923527479,5.272368434816599e-05,0.0018917929846793413,0.0019445166690275073,0.002449168125167489,2.5700617698021233e-05,0.00019939352932851762,0.00022509414702653885,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,4,-0.0017488826269982383,-0.00039048309554345906,-0.0013583995314547792,reverse,-0.00629693828523159,0.0201887059956789,0.013891767710447311,0.0009365055011585355,-0.0011603501625359058,0.0020624061580747366,0.0009020559955388308,0.00019026262452825904,-0.00017907132860273123,0.0010533740278333426,0.0008743026992306113,0.0007408367819152772,0.0006408292683772743,0.0008464097627438605,0.0014872390311211348,0.0003499465237837285,0.0012237215414643288,0.009099762886762619,0.010323484428226948,0.00048585262265987694,0.00016874517314136028,0.002566705923527479,0.0027354510966688395,0.00026831330615095794,-0.0007639055838808417,0.002449168125167489,0.0016852625412866473,0.0018917929846793413,-0.0021904935128986835,0.0032957156654447317,0.0011052221525460482,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,5,0.00013957940245745704,-2.0514897187240422e-05,0.00016009429964469746,forward,0.00011434161569923162,0.0009365055011585355,0.001050847116857767,0.0201887059956789,-4.77710273116827e-06,0.00019026262452825904,0.00018548552179709077,0.0020624061580747366,0.00031001033494248986,0.0007408367819152772,0.001050847116857767,0.0010533740278333426,0.00013874276191927493,0.0003499465237837285,0.0004886892857030034,0.0008464097627438605,0.00010361921158619225,0.00048585262265987694,0.0005894718342460692,0.009099762886762619,0.00010637775994837284,0.00026831330615095794,0.0003746910660993308,0.002566705923527479,-0.0002642091130837798,0.0018917929846793413,0.0016275838715955615,0.002449168125167489,-2.7847447199746966e-05,0.00019939352932851762,0.00017154608212877065,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,5,-0.0013583791733253747,-0.0010614109341986477,-0.000296968239126727,reverse,-0.004580565728247166,0.0201887059956789,0.015608140267431736,0.0009365055011585355,-0.0010002588387578726,0.0020624061580747366,0.001062147319316864,0.00019026262452825904,-0.00017282302724197507,0.0010533740278333426,0.0008805510005913675,0.0007408367819152772,0.00032013090094551444,0.0008464097627438605,0.001166540663689375,0.0003499465237837285,-0.0016108951531350613,0.009099762886762619,0.007488867733627558,0.00048585262265987694,0.00010353210382163525,0.002566705923527479,0.0026702380273491144,0.00026831330615095794,-0.0005556858377531171,0.002449168125167489,0.001893482287414372,0.0018917929846793413,-0.002182594849728048,0.0032957156654447317,0.0011131208157166839,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,7,6.578745160368271e-05,3.306234793853946e-05,3.272510366514325e-05,forward,0.00014312483835965395,0.0009365055011585355,0.0010796303395181894,0.0201887059956789,1.5788435121066868e-05,0.00019026262452825904,0.0002060510596493259,0.0020624061580747366,2.473575295880437e-05,0.0007408367819152772,0.0007655725348740816,0.0010533740278333426,7.950077997520566e-05,0.0003499465237837285,0.00042944730375893414,0.0008464097627438605,7.425222429446876e-05,0.00048585262265987694,0.0005601048469543457,0.009099762886762619,6.0955353546887636e-05,0.00026831330615095794,0.0003292686596978456,0.002566705923527479,-2.6358989998698235e-05,0.0018917929846793413,0.001865433994680643,0.002449168125167489,2.340080391149968e-05,0.00019939352932851762,0.0002227943332400173,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,7,-0.0011734471772797406,-0.0002755520399659872,-0.0008978951373137534,reverse,-0.004321301355957985,0.0201887059956789,0.015867404639720917,0.0009365055011585355,-0.0003636573674157262,0.0020624061580747366,0.0016987487906590104,0.00019026262452825904,9.67574305832386e-06,0.0010533740278333426,0.0010630497708916664,0.0007408367819152772,-1.850572880357504e-05,0.0008464097627438605,0.0008279040339402854,0.0003499465237837285,-5.878787487745285e-05,0.009099762886762619,0.009040975011885166,0.00048585262265987694,-9.504100307822227e-05,0.002566705923527479,0.002471664920449257,0.00026831330615095794,-0.00016325153410434723,0.002449168125167489,0.002285916591063142,0.0018917929846793413,-0.0007851277478039265,0.0032957156654447317,0.0025105879176408052,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,11,0.0,0.0,0.0,forward,0.0,0.0009365055011585355,0.0009365055011585355,0.0201887059956789,0.0,0.00019026262452825904,0.00019026262452825904,0.0020624061580747366,0.0,0.0007408367819152772,0.0007408367819152772,0.0010533740278333426,0.0,0.0003499465237837285,0.0003499465237837285,0.0008464097627438605,0.0,0.00048585262265987694,0.00048585262265987694,0.009099762886762619,0.0,0.00026831330615095794,0.00026831330615095794,0.002566705923527479,0.0,0.0018917929846793413,0.0018917929846793413,0.002449168125167489,0.0,0.00019939352932851762,0.00019939352932851762,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T13,The child's interests were considered in the decision.,The bee's interests were considered in the decision.,11,0.0,0.0,0.0,reverse,0.0,0.0201887059956789,0.0201887059956789,0.0009365055011585355,0.0,0.0020624061580747366,0.0020624061580747366,0.00019026262452825904,0.0,0.0010533740278333426,0.0010533740278333426,0.0007408367819152772,0.0,0.0008464097627438605,0.0008464097627438605,0.0003499465237837285,0.0,0.009099762886762619,0.009099762886762619,0.00048585262265987694,0.0,0.002566705923527479,0.002566705923527479,0.00026831330615095794,0.0,0.002449168125167489,0.002449168125167489,0.0018917929846793413,0.0,0.0032957156654447317,0.0032957156654447317,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T17,The child moved across the room.,The bee moved across the room.,0,-8.69208870994953e-05,-0.00035107779876852874,0.00026415691166903343,forward,-0.0009330394752851134,0.0009365055011585355,3.4660258734220406e-06,0.0201887059956789,-0.00016465196677017957,0.00019026262452825904,2.561065775807947e-05,0.0020624061580747366,0.000552374345716089,0.0007408367819152772,0.0012932111276313663,0.0010533740278333426,0.0001976335479412228,0.0003499465237837285,0.0005475800717249513,0.0008464097627438605,-0.0004519240101217292,0.00048585262265987694,3.392861253814772e-05,0.009099762886762619,-0.000157065675011836,0.00026831330615095794,0.00011124763113912195,0.002566705923527479,-0.0007682316936552525,0.0018917929846793413,0.0011235612910240889,0.002449168125167489,-2.7089816285297275e-05,0.00019939352932851762,0.00017230371304322034,0.0032957156654447317
H→T5 (human→min-evidence),child,bee,T1,T5,T17,The child moved across the room.,The bee moved across the room.,0,-0.005923326307083698,-0.003916669408681628,-0.0020066568984020705,reverse,-0.020183073654152395,0.0201887059956789,5.632341526506934e-06,0.0009365055011585355,-0.0020187911941320635,0.0020624061580747366,4.361496394267306e-05,0.00019026262452825904,-0.0009384639051859267,0.0010533740278333426,0.00011491012264741585,0.0007408367819152772,-0.0005529764748644084,0.0008464097627438605,0.0002934332878794521,0.0003499465237837285,-0.009079160638066242,0.009099762886762619,2.06022486963775e-05,0.00048585262265987694,-0.0024424584553344175,0.002566705923527479,0.00012424746819306165,0.00026831330615095794,-0.0009589908877387643,0.002449168125167489,0.0014901772374287248,0.0018917929846793413,-0.003186067653587088,0.0032957156654447317,0.00010964801185764372,0.00019939352932851762
H→T5 (human→min-evidence),child,bee,T1,T5,T17,The child moved across the room.,The bee moved across the room.,4,0.00012065399278071709,-7.225390072562732e-05,0.0001929078935063444,forward,-9.520078310742974e-05,0.0009365055011585355,0.0008413047180511057,0.0201887059956789,-2.71682656602934e-05,0.00019026262452825904,0.00016309435886796564,0.0020624061580747366,0.0003394198720343411,0.0007408367819152772,0.0010802566539496183,0.0010533740278333426,0.0002655651478562504,0.0003499465237837285,0.0006155116716399789,0.0008464097627438605,-5.615619011223316e-05,0.00048585262265987694,0.0004296964325476438,0.009099762886762619,-3.1012416002340615e-05,0.00026831330615095794,0.00023730089014861733,0.002566705923527479,-0.00016554782632738352,0.0018917929846793413,0.0017262451583519578,0.002449168125167489,-3.629917046055198e-05,0.00019939352932851762,0.00016309435886796564,0.0032957156654447317
